X,Y,Z
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
0.9042721,0.1362433,-0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
-0.9042721,-0.1362433,0.4046362
